CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/13/2012,02G,Critical,22,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/13/2012,06E,Critical,22,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/13/2012,06F,Critical,22,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/13/2012,09B,Not Critical,22,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/13/2012,20D,Not Critical,,,,10/26/2014,Administrative Miscellaneous / Re-inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,02B,Critical,28,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,02G,Critical,28,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,04C,Critical,28,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,06A,Critical,28,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,10H,Not Critical,28,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41673897,QUEENS,249-04    ,HILLSIDE AVENUE                                   ,11426,7183474000,09/01/2012,20D,Not Critical,,,,10/26/2014,Administrative Miscellaneous / Initial Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/24/2012,10F,Not Critical,3,,,10/26/2014,Pre-permit (Operational) / Reopening Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,02G,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,04A,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,04H,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,04L,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,04M,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,06A,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,06C,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,06D,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,06E,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,06F,Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/22/2012,08A,Not Critical,64,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/08/2012,04A,Critical,25,B,09/08/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/08/2012,04H,Critical,25,B,09/08/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674321,QUEENS,4715,NORTHERN BOULEVARD                                                                                  ,11101,7187289600,09/08/2012,06E,Critical,25,B,09/08/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674377,QUEENS,97-14,METROPOLITAN AVENUE,11375,7185758800,09/11/2012,04L,Critical,20,B,09/11/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674377,QUEENS,97-14,METROPOLITAN AVENUE,11375,7185758800,09/11/2012,05D,Critical,20,B,09/11/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674377,QUEENS,97-14,METROPOLITAN AVENUE,11375,7185758800,09/11/2012,06D,Critical,20,B,09/11/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674445,BRONX,680,ALLERTON AVENUE,10467,7186541344,09/24/2012,02B,Critical,7,A,09/24/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674445,BRONX,680,ALLERTON AVENUE,10467,7186541344,09/12/2012,06C,Critical,5,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41674459,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,09/21/2012,,Not Applicable,,,,10/26/2014,Smoke-Free Air Act / Initial Inspection
41674459,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,09/19/2012,02B,Critical,13,A,09/19/2012,10/26/2014,Pre-permit (Operational) / Initial Inspection
41674459,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,09/19/2012,10B,Not Critical,13,A,09/19/2012,10/26/2014,Pre-permit (Operational) / Initial Inspection
41674459,MANHATTAN,348,DYCKMAN STREET,10034,2125676300,09/19/2012,10F,Not Critical,13,A,09/19/2012,10/26/2014,Pre-permit (Operational) / Initial Inspection
41674562,MANHATTAN,301,WEST BROADWAY                                     ,10013,9179417635,09/19/2012,04N,Critical,9,A,09/19/2012,10/26/2014,Cycle Inspection / Initial Inspection
41674562,MANHATTAN,301,WEST BROADWAY                                     ,10013,9179417635,09/19/2012,08A,Not Critical,9,A,09/19/2012,10/26/2014,Cycle Inspection / Initial Inspection
41674598,QUEENS,45-46     ,BELL BLVD,11361,5718390320,09/21/2012,15J,Not Critical,,,,10/26/2014,Smoke-Free Air Act / Re-inspection
41674598,QUEENS,45-46     ,BELL BLVD,11361,5718390320,09/21/2012,15K,Not Critical,,,,10/26/2014,Smoke-Free Air Act / Re-inspection
41674622,QUEENS,5916,MAIN STREET                                                                                         ,11355,7186612882,09/25/2012,02G,Critical,20,,,10/26/2014,Cycle Inspection / Initial Inspection
41674622,QUEENS,5916,MAIN STREET                                                                                         ,11355,7186612882,09/25/2012,04H,Critical,20,,,10/26/2014,Cycle Inspection / Initial Inspection
41674622,QUEENS,5916,MAIN STREET                                                                                         ,11355,7186612882,09/25/2012,06A,Critical,20,,,10/26/2014,Cycle Inspection / Initial Inspection
41674655,MANHATTAN,169,EAST 106 STREET,10029,2124107292,09/17/2012,02G,Critical,19,,,10/26/2014,Cycle Inspection / Initial Inspection
41674655,MANHATTAN,169,EAST 106 STREET,10029,2124107292,09/17/2012,04C,Critical,19,,,10/26/2014,Cycle Inspection / Initial Inspection
41674655,MANHATTAN,169,EAST 106 STREET,10029,2124107292,09/17/2012,06B,Critical,19,,,10/26/2014,Cycle Inspection / Initial Inspection
41674682,MANHATTAN,225759,2ND AVE                                                                                             ,10029,2128608187,09/12/2012,04C,Critical,12,A,09/12/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674682,MANHATTAN,225759,2ND AVE                                                                                             ,10029,2128608187,09/12/2012,10B,Not Critical,12,A,09/12/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41674682,MANHATTAN,225759,2ND AVE                                                                                             ,10029,2128608187,09/12/2012,10H,Not Critical,12,A,09/12/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,04M,Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,04N,Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,06D,Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,06E,Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,08A,Not Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675055,BROOKLYN,5502,8 AVENUE,11220,7184365318,09/14/2012,10F,Not Critical,25,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675147,BROOKLYN,434,KINGS HIGHWAY,11223,7186769696,09/20/2012,05D,Critical,14,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675147,BROOKLYN,434,KINGS HIGHWAY,11223,7186769696,09/20/2012,10F,Not Critical,14,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675163,BRONX,331,EAST 138 STREET,10454,3472973808,09/24/2012,04C,Critical,24,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675163,BRONX,331,EAST 138 STREET,10454,3472973808,09/24/2012,04N,Critical,24,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675163,BRONX,331,EAST 138 STREET,10454,3472973808,09/24/2012,06C,Critical,24,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675163,BRONX,331,EAST 138 STREET,10454,3472973808,09/24/2012,08A,Not Critical,24,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675246,QUEENS,25429,HORACE HARDING BOULEVARD                          ,11362,7182294606,09/12/2012,04J,Critical,10,A,09/12/2012,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675246,QUEENS,25429,HORACE HARDING BOULEVARD                          ,11362,7182294606,09/12/2012,10F,Not Critical,10,A,09/12/2012,10/26/2014,Pre-permit (Operational) / Initial Inspection
41675246,QUEENS,25429,HORACE HARDING BOULEVARD                          ,11362,7182294606,09/12/2012,20D,Not Critical,,,,10/26/2014,Administrative Miscellaneous / Initial Inspection
41675539,STATEN ISLAND,2071,CLOVE ROAD,10304,7184425100,09/28/2012,02G,Critical,22,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675539,STATEN ISLAND,2071,CLOVE ROAD,10304,7184425100,09/28/2012,04J,Critical,22,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675539,STATEN ISLAND,2071,CLOVE ROAD,10304,7184425100,09/28/2012,10B,Not Critical,22,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675539,STATEN ISLAND,2071,CLOVE ROAD,10304,7184425100,09/28/2012,10F,Not Critical,22,,,10/26/2014,Pre-permit (Operational) / Compliance Inspection
41675816,MANHATTAN,750,3 AVENUE                                                                                            ,10017,6465735048,09/26/2012,06A,Critical,13,A,09/26/2012,10/26/2014,Cycle Inspection / Initial Inspection
41675816,MANHATTAN,750,3 AVENUE                                                                                            ,10017,6465735048,09/26/2012,06C,Critical,13,A,09/26/2012,10/26/2014,Cycle Inspection / Initial Inspection
41676090,MANHATTAN,59,WEST   35 STREET                                                                                    ,10001,2125643688,09/10/2012,02G,Critical,13,A,09/10/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676090,MANHATTAN,59,WEST   35 STREET                                                                                    ,10001,2125643688,09/10/2012,06C,Critical,13,A,09/10/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676090,MANHATTAN,59,WEST   35 STREET                                                                                    ,10001,2125643688,09/10/2012,20D,Not Critical,,,,10/26/2014,Administrative Miscellaneous / Re-inspection
41676147,BROOKLYN,4415,8 AVENUE                                                                                            ,11220,7186866699,09/13/2012,10F,Not Critical,5,,,10/26/2014,Pre-permit (Non-operational) / Re-inspection
41676147,BROOKLYN,4415,8 AVENUE                                                                                            ,11220,7186866699,09/10/2012,05D,Critical,35,,,10/26/2014,Pre-permit (Non-operational) / Initial Inspection
41676147,BROOKLYN,4415,8 AVENUE                                                                                            ,11220,7186866699,09/10/2012,10A,Not Critical,35,,,10/26/2014,Pre-permit (Non-operational) / Initial Inspection
41676147,BROOKLYN,4415,8 AVENUE                                                                                            ,11220,7186866699,09/10/2012,10D,Not Critical,35,,,10/26/2014,Pre-permit (Non-operational) / Initial Inspection
41676147,BROOKLYN,4415,8 AVENUE                                                                                            ,11220,7186866699,09/10/2012,10F,Not Critical,35,,,10/26/2014,Pre-permit (Non-operational) / Initial Inspection
41676198,QUEENS,45-12,162 STREET,11358,7183585037,09/18/2012,10F,Not Critical,2,A,09/18/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676198,QUEENS,45-12,162 STREET,11358,7183585037,09/04/2012,10F,Not Critical,4,P,09/04/2012,10/26/2014,Pre-permit (Operational) / Reopening Inspection
41676211,BROOKLYN,1013,AVENUE H,11230,3479555545,09/13/2012,02C,Critical,21,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676211,BROOKLYN,1013,AVENUE H,11230,3479555545,09/13/2012,04N,Critical,21,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676211,BROOKLYN,1013,AVENUE H,11230,3479555545,09/13/2012,06E,Critical,21,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676211,BROOKLYN,1013,AVENUE H,11230,3479555545,09/13/2012,08A,Not Critical,21,B,09/13/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676423,QUEENS,97-05,JAMAICA AVENUE,11421,7188460101,09/21/2012,04N,Critical,9,A,09/21/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676423,QUEENS,97-05,JAMAICA AVENUE,11421,7188460101,09/21/2012,10F,Not Critical,9,A,09/21/2012,10/26/2014,Pre-permit (Operational) / Re-inspection
41676423,QUEENS,97-05,JAMAICA AVENUE,11421,7188460101,09/21/2012,16B,Not Critical,,,,10/26/2014,Trans Fat / Re-inspection
41676423,QUEENS,97-05,JAMAICA AVENUE,11421,7188460101,09/05/2012,02G,Critical,17,,,10/26/2014,Pre-permit (Operational) / Initial Inspection
